"id";"uri";"titulo";"dataCriacao";"idLegislatura";"telefone";"email";"keywords";"idSituacao";"situacao";"urlWebsite";"urlDocumento";"coordenador_id";"coordenador_uri";"coordenador_nome";"coordenador_siglaPartido";"coordenador_uriPartido";"coordenador_siglaUf";"coordenador_idLegislatura";"coordenador_urlFoto"
"399";"https://dadosabertos.camara.leg.br/api/v2/frentes/399";"Frente Parlamentar do Café";"2011-04-28";"54";"3215-5271";"";"";"";"27/04/11 - Recebidos o Req. 1422/11, a ata, o estatuto e as adesões.
27/04/11 - Encaminhados para a SECAP para conferência de assinaturas.
27/04/11 - Confirmadas 201 adesões de deputados. Não há senadores.
28/04/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/399-integra.pdf""";"160758";"https://dadosabertos.camara.leg.br/api/v2/deputados/160758";"Domingos Sávio";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG";"54";"https://www.camara.leg.br/internet/deputado/bandep/160758.jpg"
"53648";"https://dadosabertos.camara.leg.br/api/v2/frentes/53648";"Frente Parlamentar Mista em Defesa da Bolsa de Estudo";"2015-10-19";"55";"3215 5329";"";"";"";"15/10/2015 - Recebidos o REQ 3292/2015, a Ata, o Estatuto e as adesões.
15/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
19/10/2015 - Confirmadas 215 assinaturas de Deputados. Não há Senadores.
19/10/2015 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53648-integra.pdf""";"160509";"https://dadosabertos.camara.leg.br/api/v2/deputados/160509";"Jorginho Mello";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"SC";"55";"https://www.camara.leg.br/internet/deputado/bandep/160509.jpg"
"400";"https://dadosabertos.camara.leg.br/api/v2/frentes/400";"Frente Parlamentar em Defesa da Polícia Federal";"2011-04-28";"54";"3215-5702";"";"";"";"28/04/11 - Recebidos o Req. 1435/11, a ata, o estatuto e as adesões.
28/04/11 - Encaminhados para a SECAP para conferência de assinaturas.
28/04/11 - Confirmadas 217 adesões de deputados. Não há senadores.
28/04/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/400-integra.pdf""";"74372";"https://dadosabertos.camara.leg.br/api/v2/deputados/74372";"Sandes Júnior";"PP**";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"GO";"54";"https://www.camara.leg.br/internet/deputado/bandep/74372.jpg"
"53649";"https://dadosabertos.camara.leg.br/api/v2/frentes/53649";"Frente Parlamentar Mista Brasil Central";"2015-10-20";"55";"3215 5941";"";"";"";"19/10/2015 - Recebidos o REQ 3307/2015, a Ata, o Estatuto e as adesões.
19/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
19/10/2015 - Confirmadas 198 assinaturas de Deputados. Há Senadores.
19/10/2015 - Ofício nº  537/2015 enviado ao Senado Federal para conferência de assinaturas.
20/10/2015 - Confirmadas 16 assinaturas de Senadores, totalizando 214 adesões de Parlamentares.
20/10/2015 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53649-integra.pdf""";"160617";"https://dadosabertos.camara.leg.br/api/v2/deputados/160617";"Thiago Peixoto";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"GO";"55";"https://www.camara.leg.br/internet/deputado/bandep/160617.jpg"
"401";"https://dadosabertos.camara.leg.br/api/v2/frentes/401";"Frente Parlamentar da Defesa Nacional";"2011-04-29";"54";"3215-5808";"";"";"";"28/04/11 - Recebidos o Req. 1472/11, a ata, o estatuto e as adesões.
28/04/11 - Encaminhados para a SECAP para conferência de assinaturas.
29/04/11 - Confirmadas 209 adesões de deputados. Não há senadores.
29/04/11 - Vai à publicação.
02/08/11 - Recebimento do Of. 188/2011, solicitando adesões dos seguintes parlamentares:
Dep. Marinha Raupp
Dep. Izalci
Dep. Dimas Ramalho
Dep. Carlinhos Almeida";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/401-integra.pdf""";"141398";"https://dadosabertos.camara.leg.br/api/v2/deputados/141398";"Carlos Zarattini";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"54";"https://www.camara.leg.br/internet/deputado/bandep/141398.jpg"
"53650";"https://dadosabertos.camara.leg.br/api/v2/frentes/53650";"Frente Parlamentar pela Liberdade de Expressão e o Direito a Comunicação com Participação Popular - FrenteCom";"2015-10-21";"55";"3215 5646";"";"";"";"21/10/2015 - Recebidos o REQ 3326/2015, a Ata, o Estatuto e as adesões.
21/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
21/10/2015 - Confirmadas 268 assinaturas de Deputados. Não há Senadores.
21/10/2015 - Vai à publicação.
14/09/2016 - Recebido o Of. 004/2016/Frente com informando que o novo coordenador da Frente será o Deputado Jean Wyllys.
14/09/2016 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53650-integra.pdf""";"160672";"https://dadosabertos.camara.leg.br/api/v2/deputados/160672";"Jean Wyllys";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RJ";"55";"https://www.camara.leg.br/internet/deputado/bandep/160672.jpg"
"402";"https://dadosabertos.camara.leg.br/api/v2/frentes/402";"Frente Parlamentar em Defesa dos Profissionais da Saúde";"2011-04-29";"54";"3215-5938";"";"";"";"28/04/11 - Recebidos o Req. 1495/11, a ata, o estatuto e as adesões.
28/04/11 - Encaminhados para a SECAP para conferência de assinaturas.
29/04/11 - Confirmadas 212 adesões de deputados. Não há senadores.
29/04/11 - Vai à publicação.
28/06/11 - O Of. n. 325/2011 encaminha 1 ficha de adesão à Frente Parlamentar (Dep. Leonardo Monteiro). 
28/06/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/402-integra.pdf""";"74467";"https://dadosabertos.camara.leg.br/api/v2/deputados/74467";"Damião Feliciano";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PB";"54";"https://www.camara.leg.br/internet/deputado/bandep/74467.jpg"
"53651";"https://dadosabertos.camara.leg.br/api/v2/frentes/53651";"Frente Parlamentar em Defesa da Indústria e Comércio de Moto Peças";"2015-11-12";"55";"3215 5960";"";"";"";"22/10/2015 - Recebidos o REQ 3331/2015, a Ata, o Estatuto e as adesões.
22/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
22/10/2015 - Confirmadas 162 assinaturas. Não tem número suficiente. Liguei no Gab do Dep e falei com Luanda, que ficou de enviar novas adesões.
04/11/2015 - Entrei em contato com a Luanda, do Gabinete, para cobrar as novas fichas de adesão. Ela disse que entregaria possivelmente ainda hoje. Encaminhei, por email, o relatório de conferência de assinaturas.
12/11/2015 - Recebidas novas fichas de adesão. Encaminhadas à SERAP, para conferência de assinaturas.
12/11/2015 - Confirmadas 201 adesões de Deputados. Não há Senadores.
12/11/2015 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53651-integra.pdf""";"73441";"https://dadosabertos.camara.leg.br/api/v2/deputados/73441";"Celso Russomanno";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"SP";"55";"https://www.camara.leg.br/internet/deputado/bandep/73441.jpg"
"403";"https://dadosabertos.camara.leg.br/api/v2/frentes/403";"Frente Parlamentar em Defesa dos Setores Coureiro-Calçadista e Moveleiro.";"2011-05-23";"54";"3215-5337";"";"";"";"04/05/11 - apresentação do REQ. 1571/2011;
04/05/11 - encaminhado para a SERAP para conferência de assinaturas.
11/05/11 - Não houve assinaturas suficientes para o registro da frente (193 apenas). Entrei em contato com o gabinete (Taís) e dei o prazo até sexta-feira para receber as assinaturas restantes.
17/05/11 - Confirmadas 199 adesões de deputados.
18/05/11 - Of 222/11/SGM encaminhado ao Senado solicitando conferência de assinaturas.
20/05/11 - Confirmadas 2 assinaturas de senadores, totalizando 201 adesões de parlamentares.
23/05/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/403-integra.pdf""";"141527";"https://dadosabertos.camara.leg.br/api/v2/deputados/141527";"Renato Molling";"PP**";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"RS";"54";"https://www.camara.leg.br/internet/deputado/bandep/141527.jpg"
"53652";"https://dadosabertos.camara.leg.br/api/v2/frentes/53652";"Frente Parlamentar Mista de Infraestrutura Viária e Mobilidade Urbana";"2015-10-27";"55";"3215 5331";"";"";"";"22/10/2015 - Recebidos o REQ 3340/2015, a Ata, o Estatuto e as adesões.
22/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
22/10/2015 - Confirmadas 210 assinaturas de Deputados. Há Senadores.
22/10/2015 - Ofício nº  548/2015 encaminhado ao Senado Federal para conferência de assinaturas.
27/10/2015 - Confirmadas 14 assinaturas de Senadores, totalizando 224 Parlamentares.
27/10/2015 - Vai à publicação.
15/11/2015 - Recebido o OF 358/2015, solicitando alteração de um membro da Mesa Diretora.
15/11/2015 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53652-integra.pdf""";"178983";"https://dadosabertos.camara.leg.br/api/v2/deputados/178983";"Marcio Alvino";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"SP";"55";"https://www.camara.leg.br/internet/deputado/bandep/178983.jpg"
"53653";"https://dadosabertos.camara.leg.br/api/v2/frentes/53653";"Frente Parlamentar em Defesa da Utilização, por órgãos governamentais, da tecnologia de modelagem de informação da construção - BIM";"2015-10-26";"55";"3215 5544";"";"";"";"23/10/2015 - Recebidos o REQ 3358/2015, a Ata, o Estatuto e as adesões.
23/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
26/10/2015 - Confirmadas 219 assinaturas de Deputados. Não há Senadores.
26/10/2015 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53653-integra.pdf""";"74253";"https://dadosabertos.camara.leg.br/api/v2/deputados/74253";"Julio Lopes";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"55";"https://www.camara.leg.br/internet/deputado/bandep/74253.jpg"
"405";"https://dadosabertos.camara.leg.br/api/v2/frentes/405";"Frente Parlamentar em Defesa do Fortalecimento do Legislativo";"2011-05-23";"54";"3215-5284";"";"";"";"05/05/11 - Recebidos o Req. 1591/11, a ata, o estatuto e as adesões.
05/05/11 - Encaminhados para a SECAP para conferência de assinaturas.
11/05/11 - Confirmadas 193 adesões de deputados.
11/05/11 - Of. 218/11/SGM encaminhado ao Senado solicitando conferência de assinaturas.
17/05/11 - Confirmadas 7 assinaturas de senadores, totalizando 200 adesões de parlamentares.
23/05/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/405-integra.pdf""";"4931";"https://dadosabertos.camara.leg.br/api/v2/deputados/4931";"Izalci";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"DF";"54";"https://www.camara.leg.br/internet/deputado/bandep/4931.jpg"
"53654";"https://dadosabertos.camara.leg.br/api/v2/frentes/53654";"Frente Parlamentar Mista em Apoio ao Carvão Mineral";"2015-10-28";"55";"3215 5604";"";"";"";"27/10/2015 - Recebido o Ofício nº 001/15/FPM, Ata, Estatuto e adesões
27/10/2015 - Encaminhado à SERAP para conferência de assinaturas
27/10/2015 - Confirmadas 197 assinaturas de Deputados. Há Senadores.
27/10/2015 - Ofício nº 551/ 2015 encaminhado ao Senado Federal para conferência de assinaturas.
28/10/2015 - Confirmadas 17 assinaturas de Senadores, totalizando 214 adesões de parlamentares.
28/10/2015 - Vai à publicação.
13/09/2017 - Recebido o OF. 3/2017, do Dep. Alceu Moreira, comunicando a eleição e posse da Diretoria da Frente - Biênio 2017/2019 (RM 4863/17).
14/09/2017 - Solicitada a assinatura do Presidente anterior, Sen. Paulo Bauer, na Ata. Avisei ao Cleber, do Gab. Dep. Alceu Moreira.
27/09/2017 - Documento entregue à Inubia, Secretária Executiva da Frente.
03/10/2017 - Recebida a documentação com a assintura do Senador. A Presidência da Frente é do Dep. Alceu Moreira. Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53654-integra.pdf""";"160559";"https://dadosabertos.camara.leg.br/api/v2/deputados/160559";"Alceu Moreira";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RS";"55";"https://www.camara.leg.br/internet/deputado/bandep/160559.jpg"
"406";"https://dadosabertos.camara.leg.br/api/v2/frentes/406";"Frente Parlamentar de Ciência, Tecnologia, Pesquisa e Inovação";"2011-05-23";"54";"3215-5284";"";"";"";"05/05/2011 - Recebidos o Req. 1592/11, a ata, o estatuto e as adesões.
05/05/2011 - Encaminhados para a SECAP para conferência de assinaturas.
17/05/2011 - Confirmadas 222 adesões de deputados. Não há senadores.
23/05/2011 - Vai à publicação.
17/05/2012 - Foi encaminhado o REQ. 5282/12 comunicando a fusão de duas Frentes Parlamentares: Frente Parlamentar da Ciência, Tecnologia e Inovação (Dep. Izalci - REQ 1592/11) e Frente Parlamentar da Pesquisa e Inovação (Dep. Paulo Piau - REQ 1553/11), passando a se chamar Frente Parlamentar de Ciência, Tecnologia, Pesquisa e Inovação, que terá como presidente o Dep. Izalci. As duas assinaturas foram conferidas e confirmadas.
18/05/2012 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/406-integra.pdf""";"4931";"https://dadosabertos.camara.leg.br/api/v2/deputados/4931";"Izalci";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"DF";"54";"https://www.camara.leg.br/internet/deputado/bandep/4931.jpg"
"53655";"https://dadosabertos.camara.leg.br/api/v2/frentes/53655";"Frente Parlamentar Mista para Investimentos Federais na Educação";"2015-10-29";"55";"3215 5331";"";"";"";"28/10/2015 - Recebidos o REQ 3380/2015, a Ata, o Estatuto e as adesões.
28/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
28/10/2015 - Confirmadas  209 assinaturas de Deputados. Há Senadores.
28/10/2015 - Ofício nº  553/2015 enviado ao Senado Federal.
29/10/2015 - Confirmadas 15 assinaturas de Senadores, totalizando 224 parlamentares.
29/10/2015 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53655-integra.pdf""";"178983";"https://dadosabertos.camara.leg.br/api/v2/deputados/178983";"Marcio Alvino";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"SP";"55";"https://www.camara.leg.br/internet/deputado/bandep/178983.jpg"
"407";"https://dadosabertos.camara.leg.br/api/v2/frentes/407";"Frente Parlamentar Mista em Defesa da Economia Solidária no Brasil - FPES";"2011-05-23";"54";"3215-5472";"";"";"";"12/05/11 - Recebidos o Req. 1707/11, a ata, o estatuto e as adesões.
12/05/11 - Encaminhados para a SECAP para conferência de assinaturas.
18/05/11 - Confirmadas 198 adesões de deputados.
19/05/11 - Of. 224/11/SGM encaminhado ao Senado solicitando conferência de assinaturas.
20/05/11 - Confirmadas 5 assinaturas de senadores, totalizando 203 adesões de parlamentares.
23/05/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/407-integra.pdf""";"141386";"https://dadosabertos.camara.leg.br/api/v2/deputados/141386";"Eudes Xavier";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"CE";"54";"https://www.camara.leg.br/internet/deputado/bandep/141386.jpg"
"53656";"https://dadosabertos.camara.leg.br/api/v2/frentes/53656";"Frente Parlamentar de Defesa e Valorização da Produção Nacional de Uvas, Vinhos, Espumantes e seus Derivados";"2015-11-04";"55";"3215-5843";"";"";"";"29/10/2015 - Recebidos o REQ 3395/2015, a Ata, o Estatuto e as adesões.
29/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
03/11/2015 - Confirmadas 198 assinaturas de Deputados. Há Senadores.
03/11/2015 - Ofício nº  558/2015/SGM enviado ao Senado Federal para conferência de assinaturas de Senadores.
04/11/2015 - Confirmadas 5 assinaturas de Senadores. 
04/11/2015 - Vai à publicação.
18/01/2016 - Recebido Of.  001/16 solicitando a inclusão do deputado Baleia Rossi no cargo de 4º Secretário.
18/01/2016 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53656-integra.pdf""";"124411";"https://dadosabertos.camara.leg.br/api/v2/deputados/124411";"Mauro Pereira (*) e Henrique Fontana";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RS";"55";"https://www.camara.leg.br/internet/deputado/bandep/124411.jpg"
"53657";"https://dadosabertos.camara.leg.br/api/v2/frentes/53657";"Frente Parlamentar Mista em Defesa da Advocacia-Geral da União";"2015-11-04";"55";"3215-5283";"";"";"";"29/10/2015 - Recebidos o REQ 3414/2015, a Ata, o Estatuto e as adesões.
29/10/2015 - Encaminhado à SERAP para conferência de assinaturas.
03/11/2015 - Confirmadas 223 assinaturas de Deputados. Há Senadores.
03/11/2015 - Ofício nº  559/2015/SGM encaminhado ao Senado Federal para conferência de assinaturas.
04/11/2015 - Confirmadas 28 assinaturas de Senadores. 
04/11/2015 - Vai à publicação.
12/11/2015 - Recebido o OF 619/2015, solicitando inclusão de novas adesões. 
12/11/2015 - Encaminhado à SERAP para conferência de assinaturas.
13/11/2015 - Confirmadas mais 25 adesões de Deputados.
13/11/2015 - Vai à publicação.
19/11/2018 - Recebido o REQ 9256/2018, da Dep. Bruna Furlan, solicitando a retirada de seu apoiamento. 
20/11/2018 - Deferido o Requerimento.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53657-integra.pdf""";"160426";"https://dadosabertos.camara.leg.br/api/v2/deputados/160426";"Rogério Rosso";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"DF";"55";"https://www.camara.leg.br/internet/deputado/bandep/160426.jpg"
"53658";"https://dadosabertos.camara.leg.br/api/v2/frentes/53658";"Frente Parlamentar Evangélica do Congresso Nacional";"2015-11-09";"55";"3215 5315";"";"";"";"03/11/2015 - Recebidos o REQ 3424/2015, a Ata, o Estatuto e as adesões.
03/11/2015 - Encaminhado à SERAP para conferência de assinaturas.
04/11/2015 - Confirmadas 181 assinaturas de Deputados. Solicitei ao Gabinete (Junior) que fossem apresentadas novas fichas de adesão. Encaminhei, por email, o relatório de conferência de assinaturas. 
05/11/2015 - Recebidas novas fichas de adesão. Encaminhadas à SERAP para conferência de assinaturas.
06/11/2015 - Confirmadas 199 assinaturas de Deputados. Há Senadores.
06/11/2015 - Ofício nº  562/2015 enviado ao Senado Federal para conferência de assinaturas.
09/11/2015 - Confirmadas 4 assinaturas de Senadores.
09/11/2015 - Vai à publicação.
18/04/2017 - Recebido Of. 241/2017 do Deputado Cabo Daciolo solicitando retirada de apoiamento da Frente
23/04/2017 - Deferida a retirada de assinatura da Frente Parlamentar. Ofícios expedidos ao representante da Frente e ao dep. Daciolo.
04/09/2017 - Recebido Of. 206/17, do Dep. Takayama, comunicando sua eleição como Presidente da Frente. Foi solicitado ao Dep. João Campos que assine a Ata da reunião. DOCUMENTO PENDENTE DE CONCLUSÃO. (RM 6282/17)
21/11/2017 - Recebido o OF 229/17, solicitando a inclusão da Dep. Rosinha da Adefal. 
21/11/2017 - Confirmada a adesão. Vai à publicação.
14/06/2018 - Recebido o REQ 8825/2018, do Dep. Pedro Uczai, solicitando a retirada de sua assinatura.
14/06/2018 - Deferida a retirada de assinatura. Publique-se.
08/08/2017 - Of. 206/17, do Dep. Takayama, comunicando sua eleição como Presidente da Frente. Foi entregue a documentação pendente (RM 6282/17)
08/08/2018 - Confirmada 1 nova adesão do Deputado. Não há Senadores. 
08/08/2018 - Vai à publicação.
19/11/2018 - Recebido o REQ 9256/2018, da Dep. Bruna Furlan, solicitando a retirada de seu apoiamento. 
20/11/2018 - Deferido o Requerimento.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53658-integra.pdf""";"74385";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"Takayama";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"PR";"55";"https://www.camara.leg.br/internet/deputado/bandep/74385.jpg"
"410";"https://dadosabertos.camara.leg.br/api/v2/frentes/410";"Frente Parlamentar da Primeira Infância";"2011-05-23";"54";"3215-5927";"";"";"";"13/05/11 - Recebidos o Req. 1726/2011, a ata, o estatuto e as adesões. 
13/05/11 - Documentos encaminhados para a SECAP para conferência de assinaturas.
17/05/11 - Confirmadas 231 adesões de deputados.
19/05/11 - Of 221/11/SGM encaminhado ao Senado solicitando conferência de assinaturas.
20/05/11 - Confirmadas 3 assinaturas de senadores, totalizando 234 adesões de parlamentares.
23/05/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/410-integra.pdf""";"73692";"https://dadosabertos.camara.leg.br/api/v2/deputados/73692";"Osmar Terra";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RS";"54";"https://www.camara.leg.br/internet/deputado/bandep/73692.jpg"
"53659";"https://dadosabertos.camara.leg.br/api/v2/frentes/53659";"Frente Parlamentar Mista em Defesa dos Serviços Sociais Autônomos (Sistema ""S"")";"2015-11-11";"55";"3215 5829";"";"";"";"05/11/2015 - Recebidos o REQ 3465/2015, a Ata, o Estatuto e as adesões.
05/11/2015 - Encaminhado à SERAP para conferência de assinaturas.
05/11/2015 - Confirmadas 185 assinaturas de Deputados. Entrei em contato com o Gabinete (Leda) e solicitei a apresentação de novas fichas de adesão. Encaminhei, por email, o relatório de conferência de assinaturas.
10/11/2015 - Confirmadas 202 assinaturas de Deputados. Há Senadores.
10/11/2015 - Ofício nº 564/2015 enviado ao Senado Federal para conferência de assinaturas.
11/11/2015 - Confirmadas 3 assinaturas de Senadores, totalizando 205 adesões de parlamentares.
11/11/2015 - Vai à públicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53659-integra.pdf""";"178975";"https://dadosabertos.camara.leg.br/api/v2/deputados/178975";"Baleia Rossi";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"55";"https://www.camara.leg.br/internet/deputado/bandep/178975.jpg"
"411";"https://dadosabertos.camara.leg.br/api/v2/frentes/411";"Frente Parlamentar Mista em Defesa da Juventude";"2011-05-23";"54";"3215-5534";"";"";"";"17/05/11 - Recebidos o Req. 1740/11, a ata, o estatuto e as adesões.
17/05/11 - Encaminhados para a SECAP para conferência de assinaturas.
18/05/11 - Confirmadas 198 adesões de deputados.
19/05/11 - Of 223/11/SGM encaminhado ao Senado solicitando conferência de assinaturas.
20/05/11 - Confirmadas 2 assinaturas de senadores, totalizando 200 adesões de parlamentares.
23/05/11 - Vai à publicação.
25/02/13 - Of. s/nº/2013 - transferindo a Coordenação para o Dep. Wilson Filho.
06/03/13 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/411-integra.pdf""";"4931";"https://dadosabertos.camara.leg.br/api/v2/deputados/4931";"Wilson Filho";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"DF";"54";"https://www.camara.leg.br/internet/deputado/bandep/4931.jpg"
"53660";"https://dadosabertos.camara.leg.br/api/v2/frentes/53660";"Frente Parlamentar dos Transportadores de Turismo e Fretamento";"2015-11-12";"55";"3215 5307";"";"";"";"05/11/2015 - Recebidos o REQ 3447/2015, a Ata, o Estatuto e as adesões.
05/11/2015 - Encaminhado à SERAP para conferência de assinaturas.
05/11/2015 - Confirmadas 184 assinaturas de Deputados. Entrei em contato com o Gabinete (Adriano) e solicitei a apresentação de novas fichas de adesão. Encaminhei, por email, o relatório de conferência de assinaturas.
12/11/2015 - Recebidas novas fichas de adesão. Encaminhadas à SERAP para conferência de assinaturas.
12/11/2015 - Confirmadas 221 assinaturas de deputados. Há Senadores.
12/11/2015 - Ofício nº 566/2015 enviado ao Senado Federal para conferência de assinaturas.
12/11/2015 - Confirmadas 5 assinaturas de Senadores, totalizando 226 adesões.
12/11/2015 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53660-integra.pdf""";"160588";"https://dadosabertos.camara.leg.br/api/v2/deputados/160588";"Diego Andrade";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MG";"55";"https://www.camara.leg.br/internet/deputado/bandep/160588.jpg"
"412";"https://dadosabertos.camara.leg.br/api/v2/frentes/412";"Frente Parlamentar Mista em Defesa do Setor de Serviços";"2011-05-30";"54";"3215-5629";"";"";"";"17/05/11 - Recebidos o Req. 1742/11, a ata, o estatuto e as adesões.
17/05/11 - Encaminhados para a SECAP para conferência de assinaturas.
18/05/11 - Confirmadas 212 adesões de deputados.
23/05/11 - Of 227/11/SGM encaminhado ao Senado solicitando conferência de assinaturas.
27/05/11 - Confirmadas 7 assinaturas de senadores, totalizando 219 adesões.
30/05/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/412-integra.pdf""";"151208";"https://dadosabertos.camara.leg.br/api/v2/deputados/151208";"Laércio Oliveira";"SD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36765";"SE";"54";"https://www.camara.leg.br/internet/deputado/bandep/151208.jpg"
"53661";"https://dadosabertos.camara.leg.br/api/v2/frentes/53661";"Frente Parlamentar Mista de Promoção e Defesa dos Direitos da Criança e do Adolescente";"2015-11-12";"55";"3215 5312";"";"";"";"06/11/2015 - Recebidos o REQ 3475/2015, a Ata, o Estatuto e as adesões.
06/11/2015 - Encaminhado à SERAP para conferência de assinaturas.
09/11/2015 - Confirmadas 188 assinaturas de Deputados. Entrei em contato com o Gabinete (Tania) e solicitei a apresentação de novas fichas de adesão. Encaminhei, por email, o relatório de conferência de assinaturas.
11/11/2015 - Recebidas novas fichas de adesão. À SERAP, para conferência.
12/11/2015 - Confirmadas 201 assinaturas de Deputados. Não Há Senadores.
12/11/2015 - Vai à publicação.
24/05/2016 - Recebida nova ficha de adesão. Enviada à SERAP para conferência de assinatura.
24/05/2016 - Confirmada uma nova adesão. 
24/05/2016 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/53661-integra.pdf""";"74398";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398";"Maria do Rosário";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"55";"https://www.camara.leg.br/internet/deputado/bandep/74398.jpg"
"413";"https://dadosabertos.camara.leg.br/api/v2/frentes/413";"Frente Parlamentar Mista de Direitos Humanos da Criança e do Adolescente";"2011-05-30";"54";"3215-5203";"";"";"";"17/05/11 - Recebidos o Req. 1748/11, a ata, o estatuto e as adesões.
17/05/11 - Encaminhados para a SECAP para conferência de assinaturas.
18/05/11 - Confirmadas 180 adesões de deputados.
23/05/11 - Of 226/11/SGM encaminhado ao Senado solicitando conferência de assinaturas.
27/05/11 - Confirmadas 20 assinaturas de senadores, totalizando 200 adesões.
30/05/11 - Vai à publicação.";"";"https://www.camara.leg.br/internet/deputado/Frente_Parlamentar/413-integra.pdf""";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"54";"https://www.camara.leg.br/internet/deputado/bandep/160575.jpg"
